movieId,title,genres,median_rate,imdbId,rating,timestamp
4428.0,"Misfits, The (1961)",Comedy|Drama|Romance|Western,4.0,0055184,4.0,1000194402
4429.0,Moby Dick (1956),Drama,3.75,0049513,4.0,1094941224
4432.0,Sweet Smell of Success (1957),Drama|Film-Noir,3.0,0051036,4.0,1172334543
4433.0,Written on the Wind (1956),Drama,3.25,0049966,3.5,1059056973
4434.0,"10th Victim, The (La decima vittima) (1965)",Action|Comedy|Sci-Fi|Thriller,4.5,0059095,4.0,1340342196
4436.0,Obsession (1976),Mystery|Thriller,1.0,0074991,3.0,1000194455
4440.0,"Big Boss, The (Fists of Fury) (Tang shan da xiong) (1971)",Action|Thriller,1.5,0067824,5.0,999708209
4441.0,Game of Death (1978),Action,2.0,0077594,3.5,1095118924
4443.0,Outland (1981),Action|Sci-Fi|Thriller,3.25,0082869,3.0,1050510765
4444.0,"Way of the Dragon, The (a.k.a. Return of the Dragon) (Meng long guo jiang) (1972)",Action|Crime,3.0,0068935,4.0,1536875656
4445.0,T-Rex: Back to the Cretaceous (1998),Adventure|Documentary|IMAX,3.25,0163862,4.0,1033173355
4446.0,Final Fantasy: The Spirits Within (2001),Adventure|Animation|Fantasy|Sci-Fi,2.0,0173840,3.5,1054037907
4447.0,Legally Blonde (2001),Comedy|Romance,3.0,0250494,4.5,1455398321
4449.0,Adanggaman (2000),Drama,4.5,0262210,2.0,1054037667
4454.0,More (1998),Animation|Drama|Sci-Fi|IMAX,1.5,0188913,5.0,1245030211
4458.0,Africa: The Serengeti (1994),Documentary|IMAX,4.0,0109049,4.0,1019480571
4459.0,Alaska: Spirit of the Wild (1997),Documentary|IMAX,4.0,0130445,4.0,1092252434
4463.0,1969 (1988),Drama|War,4.0,0094594,2.0,1026225501
4464.0,"Accidental Tourist, The (1988)",Comedy|Drama|Romance,3.0,0094606,4.0,1230930939
4465.0,"Accused, The (1988)",Drama,4.0,0094608,4.0,1104644709
4466.0,Above the Law (1988),Action|Crime|Drama,3.5,0094602,2.0,996260366
4467.0,"Adventures of Baron Munchausen, The (1988)",Adventure|Comedy|Fantasy,4.75,0096764,4.0,1009693317
4470.0,Ariel (1988),Drama,5.0,0094675,4.0,1353800719
4474.0,Beaches (1988),Comedy|Drama|Musical,4.25,0094715,3.5,1496210466
4475.0,"Beast of War, The (Beast, The) (1988)",Drama|War,4.0,0094716,4.0,1032789366
4476.0,Big Business (1988),Comedy,3.0,0094739,4.0,1048590374
4478.0,Biloxi Blues (1988),Comedy|Drama,4.0,0094746,4.0,1026225946
4483.0,Caddyshack II (1988),Comedy,1.5,0094824,1.0,1078649140
4487.0,Cocktail (1988),Drama|Romance,4.5,0094889,4.0,996260366
4488.0,Colors (1988),Action|Crime|Drama,2.0,0094894,4.0,1005067413
4489.0,Coming to America (1988),Comedy|Romance,4.0,0094898,4.5,1441393840
4498.0,"Dead Pool, The (1988)",Action|Crime|Thriller,4.0,0094963,4.0,1007931941
4499.0,Dirty Rotten Scoundrels (1988),Comedy,1.0,0095031,4.0,1093747840
4500.0,Drowning by Numbers (1988),Comedy|Drama,2.0,0092929,4.0,1039399260
4502.0,Ernest Saves Christmas (1988),Children|Comedy,2.5,0095107,1.0,1034344018
4504.0,Feds (1988),Comedy,4.0,0095145,1.5,1519427883
4505.0,For Keeps (1988),Drama|Romance,4.0,0095169,3.0,997810980
4506.0,Frantic (1988),Crime|Mystery|Thriller,4.0,0095174,3.0,1020369343
4508.0,Gorillas in the Mist (1988),Drama,4.25,0095243,3.5,1230930925
4509.0,"Great Outdoors, The (1988)",Comedy,2.0,0095253,5.0,996259334
4517.0,Lady in White (a.k.a. The Mystery of the Lady in White) (1988),Horror|Mystery|Thriller,4.25,0095484,3.0,997811528
4524.0,Moon Over Parador (1988),Comedy,4.0,0095654,3.0,1261423049
4526.0,My Stepmother Is an Alien (1988),Comedy|Romance|Sci-Fi,3.0,0095687,2.0,1019133189
4529.0,Bagdad Cafe (Out of Rosenheim) (1987),Comedy|Drama,4.0,0095801,4.5,1109410030
4531.0,Red Heat (1988),Action,3.0,0095963,3.0,1354108146
4534.0,Return to Snowy River (a.k.a. The Man From Snowy River II) (1988),Adventure|Drama|Western,4.0,0095993,3.0,1014225103
4541.0,"Serpent and the Rainbow, The (1988)",Horror,4.0,0096071,4.0,996260018
4546.0,"Vanishing, The (Spoorloos) (1988)",Drama|Thriller,4.5,0096163,4.5,1207500425
4552.0,"Tetsuo, the Ironman (Tetsuo) (1988)",Action|Horror|Sci-Fi|Thriller,3.0,0096251,3.5,1129704983
4553.0,They Live (1988),Action|Sci-Fi|Thriller,3.5,0096256,4.0,1009691588
4558.0,Twins (1988),Comedy,4.0,0096320,1.0,1044656650
4562.0,Without a Clue (1988),Comedy|Mystery,3.75,0096454,4.0,1032649312
4563.0,Young Einstein (1988),Comedy,4.0,0096486,1.5,1094941040
4564.0,Always (1989),Drama|Fantasy|Romance,4.0,0096794,5.0,996258623
4565.0,American Ninja (1985),Action|Adventure,4.0,0088708,2.0,996260446
4568.0,Best of the Best (1989),Action,4.0,0096913,2.5,1519363306
4571.0,Bill & Ted's Excellent Adventure (1989),Adventure|Comedy|Sci-Fi,4.0,0096928,4.0,1305696310
4572.0,Black Rain (1989),Action|Crime|Drama,3.5,0096933,4.0,1113190535
4573.0,Blaze (1989),Comedy|Drama,4.0,0096943,2.0,1073681310
4578.0,Chances Are (1989),Comedy|Romance,3.25,0097044,3.5,1053021348
4581.0,Dad (1989),Drama,2.5,0097142,4.0,1113189936
4584.0,Dream a Little Dream (1989),Comedy|Drama|Romance,4.0,0097236,2.0,1186260088
4587.0,Earth Girls Are Easy (1988),Comedy|Musical|Sci-Fi,4.0,0097257,1.0,1112716992
4594.0,Farewell to the King (1989),Action|War,4.0,0097334,3.0,1519142068
4595.0,Fat Man and Little Boy (1989),Drama,4.5,0097336,3.5,1089994944
4603.0,Her Alibi (1989),Comedy|Romance,4.5,0097500,2.5,1498518830
4605.0,How to Get Ahead in Advertising (1989),Comedy|Fantasy,2.5,0097531,4.5,1111177373
4608.0,"Innocent Man, An (1989)",Crime|Drama,3.5,0097579,2.5,1105284698
4610.0,"January Man, The (1989)",Comedy|Crime|Mystery|Thriller,2.0,0097613,2.0,1019480788
4611.0,Johnny Handsome (1989),Crime|Drama,2.0,0097626,4.0,1113189304
4612.0,Jesus of Montreal (Jésus de Montréal) (1989),Drama,2.0,0097635,4.5,1416086034
4613.0,K-9 (1989),Action|Comedy|Crime,2.0,0097637,2.0,1009690964
4614.0,Kickboxer (1989),Action,2.5,0097659,2.5,1144394665
4615.0,Last Exit to Brooklyn (1989),Drama,2.5,0097714,4.0,1171825359
4616.0,Lean on Me (1989),Drama,1.0,0097722,3.5,1104645082
4617.0,Let It Ride (1989),Comedy,3.0,0097731,5.0,1005067413
4619.0,Little Monsters (1989),Comedy,3.0,0097758,3.0,1186259014
4621.0,Look Who's Talking (1989),Comedy|Romance,4.0,0097778,2.5,1419794704
4622.0,Loverboy (1989),Comedy,3.0,0097790,3.0,1348628075
4623.0,Major League (1989),Comedy,3.0,0097815,4.0,996258272
4625.0,Millennium (1989),Drama|Sci-Fi|Thriller,3.0,0097883,2.0,1473881746
4626.0,Miracle Mile (1989),Drama|Romance|Sci-Fi,2.0,0097889,3.0,1235975740
4628.0,New York Stories (1989),Comedy|Drama,4.0,0097965,4.5,1055155028
4629.0,Next of Kin (1989),Action|Crime|Thriller,4.0,0097967,2.0,996260295
4630.0,No Holds Barred (1989),Action,4.5,0097987,1.0,1028717134
4632.0,"Package, The (1989)",Action|Thriller,3.0,0098051,3.5,1515173574
4634.0,Penn & Teller Get Killed (1989),Adventure|Comedy,3.0,0098073,5.0,1009693458
4636.0,"Punisher, The (1989)",Action,3.5,0098141,2.0,1082736203
4638.0,Jurassic Park III (2001),Action|Adventure|Sci-Fi|Thriller,3.0,0163025,1.5,1054147250
4639.0,America's Sweethearts (2001),Comedy|Romance,4.0,0265029,2.5,1261623460
4641.0,Ghost World (2001),Comedy|Drama,3.75,0162346,1.0,1007569586
4643.0,Planet of the Apes (2001),Action|Adventure|Drama|Sci-Fi,4.0,0133152,1.0,1106635749
4644.0,Bread and Tulips (Pane e tulipani) (2000),Comedy|Drama|Romance,4.0,0237539,3.5,1075765322
4646.0,Greenfingers (2000),Comedy|Drama,3.0,0203540,1.5,1488399213
4649.0,Wet Hot American Summer (2001),Comedy,4.0,0243655,4.5,1516152350
4654.0,Road House (1989),Action|Drama,3.0,0098206,3.0,996260295
4658.0,Santa Sangre (1989),Drama|Horror|Mystery|Thriller,4.0,0098253,3.5,1522428799
4660.0,Scenes from the Class Struggle in Beverly Hills (1989),Comedy,3.5,0098261,4.0,1019127974
4661.0,Sea of Love (1989),Crime|Drama|Thriller,2.0,0098273,3.0,1112716973
4662.0,"See No Evil, Hear No Evil (1989)",Comedy|Crime,4.0,0098282,3.5,1224508399
4663.0,She's Out of Control (1989),Comedy,3.0,0098308,4.0,1048787768
4666.0,Skin Deep (1989),Comedy,3.0,0098343,3.0,1024928700
4671.0,Sweetie (1989),Drama,3.0,0098725,3.5,1171737067
4672.0,"Tall Guy, The (1989)",Comedy|Romance,4.25,0098436,2.0,1024928520
4673.0,Tango & Cash (1989),Action|Comedy|Crime|Thriller,3.0,0098439,2.0,1186172588
4675.0,Three Fugitives (1989),Action|Comedy,2.0,0098471,1.0,1024928617
4676.0,Troop Beverly Hills (1989),Comedy,1.5,0098519,3.0,1078081284
4677.0,Turner & Hooch (1989),Comedy|Crime,1.0,0098536,3.5,1269123218
4678.0,UHF (1989),Comedy,1.0,0098546,5.0,1112712625
4679.0,Uncle Buck (1989),Comedy,4.0,0098554,4.0,996258824
4681.0,"War of the Roses, The (1989)",Comedy|Drama,4.0,0098621,3.0,1269123495
4686.0,Weekend at Bernie's II (1993),Adventure|Comedy,3.0,0108539,2.0,996256937
4687.0,Billy Liar (1963),Comedy,3.0,0056868,3.5,1145685618
4688.0,Black Robe (1991),Adventure|Drama,2.5,0101465,2.5,1240817515
4689.0,"Cat o' Nine Tails, The (Gatto a nove code, Il) (1971)",Mystery|Thriller,3.75,0065761,3.5,1171500799
4690.0,"Cotton Club, The (1984)",Crime|Musical,1.0,0087089,3.0,1000194455
4697.0,Basket Case (1982),Comedy|Horror,2.5,0083624,1.5,1186085929
4699.0,Original Sin (2001),Drama|Romance|Thriller,3.5,0218922,3.5,1055153694
4700.0,"Princess Diaries, The (2001)",Children|Comedy|Romance,2.75,0247638,1.5,1109746591
4701.0,Rush Hour 2 (2001),Action|Comedy,4.0,0266915,3.5,1403459884
4703.0,Chocolat (1988),Drama,4.0,0094868,3.5,1055092455
4704.0,Hatari! (1962),Adventure|Comedy,4.0,0056059,3.0,1075729849
4705.0,"Cage aux Folles, La (1978)",Comedy,3.5,0077288,3.0,1002403447
4708.0,Marat/Sade (1966),Drama|Musical,5.0,0060668,5.0,1415402882
4709.0,Paint Your Wagon (1969),Comedy|Musical|Western,3.0,0064782,3.0,1014821725
4710.0,"Shootist, The (1976)",Drama|Western,3.0,0075213,3.5,1267237363
4711.0,Theremin: An Electronic Odyssey (1993),Documentary,2.25,0108323,4.0,1109410279
4713.0,Altered States (1980),Drama|Sci-Fi,2.5,0080360,5.0,1230930916
4718.0,American Pie 2 (2001),Comedy,4.0,0252866,3.0,1054037502
4720.0,"Others, The (2001)",Drama|Horror|Mystery|Thriller,3.0,0230600,5.0,1510571736
4721.0,American Outlaws (2001),Action|Comedy|Western,4.0,0244000,3.0,1008691166
4727.0,Captain Corelli's Mandolin (2001),Drama|Romance|War,3.0,0238112,3.0,1020883917
4728.0,Rat Race (2001),Comedy,3.75,0250687,3.0,1457005711
4732.0,Bubble Boy (2001),Comedy,4.5,0258470,1.0,1043339283
4733.0,"Curse of the Jade Scorpion, The (2001)",Comedy,4.0,0256524,3.0,1447599686
4734.0,Jay and Silent Bob Strike Back (2001),Adventure|Comedy,4.0,0261392,1.0,1054037534
4735.0,Ghosts of Mars (2001),Horror|Sci-Fi|Thriller,4.0,0228333,4.5,1065992184
4738.0,Happy Accidents (2000),Romance|Sci-Fi,5.0,0208196,4.0,1474412893
4740.0,Maybe Baby (2000),Comedy|Romance,4.0,0206926,3.5,1082714338
4741.0,Together (Tillsammans) (2000),Comedy|Drama|Romance,4.5,0203166,3.0,1007574532
4743.0,Tortilla Soup (2001),Comedy|Romance,4.0,0255653,3.5,1105654004
4744.0,Jeepers Creepers (2001),Horror,3.0,0263488,2.0,1021645405
4745.0,O (2001),Drama,3.0,0184791,4.0,1015601309
4748.0,3 Ninjas (1992),Action|Children|Comedy,3.75,0103596,3.0,1172030080
4749.0,3 Ninjas Kick Back (1994),Action|Children|Comedy,4.0,0109015,2.0,1198783261
4750.0,3 Ninjas Knuckle Up (1995),Action|Children,4.0,0112255,0.5,1186259226
4756.0,"Musketeer, The (2001)",Action|Adventure|Drama|Romance,3.5,0246544,1.0,1019125749
4757.0,Rock Star (2001),Comedy|Drama|Musical,3.0,0202470,2.5,1447599619
4770.0,"Glass House, The (2001)",Thriller,3.5,0221218,2.5,1055153798
4773.0,Haiku Tunnel (2001),Comedy,4.0,0273253,3.0,1161563867
4775.0,Glitter (2001),Drama|Musical|Romance,4.0,0118589,0.5,1183909175
4777.0,"American Astronaut, The (2001)",Comedy|Musical|Sci-Fi,5.0,0243759,2.5,1216149582
4780.0,Liam (2000),Drama,2.5,0255321,2.0,1020178582
4782.0,Sidewalks of New York (2001),Comedy|Romance,4.0,0239986,2.0,1114843160
4783.0,"Endurance: Shackleton's Legendary Antarctic Expedition, The (2000)",Documentary,4.0,0264578,3.5,1054037095
4784.0,"French Lieutenant's Woman, The (1981)",Drama,3.0,0082416,3.0,1106854394
4785.0,"Great Silence, The (Grande silenzio, Il) (1969)",Drama|Western,2.0,0063032,4.0,1161849301
4786.0,"Legend of Hell House, The (1973)",Horror|Thriller,3.0,0070294,1.0,1002403526
4787.0,Little Man Tate (1991),Drama,4.5,0102316,2.0,1242289083
4788.0,Moscow Does Not Believe in Tears (Moskva slezam ne verit) (1979),Drama|Romance,4.0,0079579,5.0,1526207223
4789.0,Phantom of the Paradise (1974),Comedy|Fantasy|Horror|Musical|Thriller,4.0,0071994,3.0,1234142155
4792.0,13 Ghosts (1960),Horror,3.0,0053559,2.5,1337197329
4794.0,Opera (1987),Crime|Horror|Mystery,4.0,0093677,0.5,1108950748
4795.0,Father Goose (1964),Adventure|Comedy|Romance|War,4.0,0058092,4.0,1021899069
4798.0,Indiscreet (1958),Comedy|Romance,3.5,0051773,3.5,1074607356
4799.0,"It's a Mad, Mad, Mad, Mad World (1963)",Action|Adventure|Comedy|Crime,2.25,0057193,3.0,1021899069
4800.0,King Solomon's Mines (1937),Action|Adventure|Drama|Romance|Thriller,3.5,0029081,2.5,1112717828
4801.0,"Little Foxes, The (1941)",Drama,3.0,0033836,4.0,1002756963
4802.0,Operation Petticoat (1959),Action|Comedy|Romance|War,3.0,0053143,4.0,1004470123
4803.0,Play Misty for Me (1971),Drama|Thriller,4.0,0067588,4.0,1007931897
4804.0,Pocketful of Miracles (1961),Comedy|Drama,3.25,0055312,3.5,1132423204
4810.0,I Never Promised You a Rose Garden (1977),Drama,3.0,0076172,2.0,1002403475
4812.0,SpaceCamp (1986),Adventure|Sci-Fi,4.0,0091993,1.0,1009693419
4815.0,Hearts in Atlantis (2001),Drama,2.5,0252501,3.0,1055157674
4816.0,Zoolander (2001),Comedy,3.0,0196229,3.0,1456919460
4818.0,Extreme Days (2001),Action|Adventure|Comedy|Drama,4.0,0245891,2.0,1091716530
4821.0,Joy Ride (2001),Adventure|Thriller,4.0,0206314,0.5,1054037528
4822.0,Max Keeble's Big Move (2001),Children|Comedy,4.0,0273799,3.0,1028042996
4823.0,Serendipity (2001),Comedy|Romance,3.0,0240890,3.0,1261624238
4826.0,"Big Red One, The (1980)",Action|Adventure|Drama|War,5.0,0080437,4.5,1054780886
4830.0,Brubaker (1980),Crime|Drama,3.0,0080474,4.0,1265679738
4831.0,Can't Stop the Music (1980),Comedy|Musical,4.0,0080492,3.0,1039362028
4833.0,"Changeling, The (1980)",Horror|Mystery|Thriller,3.5,0080516,2.5,1192519901
4835.0,Coal Miner's Daughter (1980),Drama,3.0,0080549,2.5,1186173494
4836.0,"Competition, The (1980)",Drama|Romance,3.0,0080556,3.5,1055093091
4840.0,"Last Metro, The (Dernier métro, Le) (1980)",Drama|Romance,3.25,0080610,4.0,1171822724
4847.0,Fat Girl (À ma soeur!) (2001),Drama,4.0,0243255,2.5,1066943058
4848.0,Mulholland Drive (2001),Crime|Drama|Film-Noir|Mystery|Thriller,3.0,0166924,1.5,1054037367
4849.0,My First Mister (2001),Comedy|Drama,3.0,0206963,4.0,1055151579
4850.0,Spriggan (Supurigan) (1998),Action|Animation|Sci-Fi,4.5,0164917,4.5,1112717830
4855.0,Dirty Harry (1971),Action|Crime|Thriller,4.0,0066999,4.0,1458941759
4857.0,Fiddler on the Roof (1971),Drama|Musical,3.75,0067093,4.5,1055092325
4860.0,Making the Grade (1984),Comedy,4.0,0087666,2.0,1002757205
4862.0,Not Without My Daughter (1991),Drama,3.5,0102555,1.5,1186257394
4863.0,Female Trouble (1975),Comedy|Crime,4.0,0072979,4.5,1122186408
4864.0,Titanica (1992),Documentary|IMAX,2.0,0105601,2.5,1474295204
4865.0,From Hell (2001),Crime|Horror|Mystery|Thriller,3.0,0120681,3.0,1054037653
4866.0,"Last Castle, The (2001)",Action,3.5,0272020,3.0,1036408849
4867.0,Riding in Cars with Boys (2001),Comedy|Drama,4.0,0200027,3.5,1059429012
4871.0,Focus (2001),Drama,3.0,0246628,3.5,1103723857
4874.0,K-PAX (2001),Drama|Fantasy|Mystery|Sci-Fi,4.0,0272152,3.0,1106635738
4879.0,High Heels and Low Lifes (2001),Action|Comedy|Crime|Drama,2.5,0253126,3.0,1055155516
4880.0,Life as a House (2001),Drama,2.0,0264796,5.0,1021644746
4881.0,"Man Who Wasn't There, The (2001)",Crime|Drama,3.5,0243133,3.0,1007569445
4883.0,"Town is Quiet, The (Ville est tranquille, La) (2000)",Drama,3.0,0234988,4.0,1171759403
4885.0,Domestic Disturbance (2001),Thriller,5.0,0249478,2.0,1186257512
4886.0,"Monsters, Inc. (2001)",Adventure|Animation|Children|Comedy|Fantasy,4.0,0198781,4.0,1106636531
4887.0,"One, The (2001)",Action|Sci-Fi|Thriller,4.0,0267804,4.0,1377307886
4889.0,Heist (2001),Crime|Drama,3.0,0252503,3.0,1042838935
4890.0,Shallow Hal (2001),Comedy|Fantasy|Romance,2.0,0256380,3.0,1458940253
4893.0,When a Stranger Calls (1979),Horror|Thriller,1.5,0080130,3.0,1189607297
4896.0,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Adventure|Children|Fantasy,1.0,0241527,4.0,1007574532
4899.0,Black Knight (2001),Adventure|Comedy|Fantasy,3.5,0265087,2.0,1520408933
4900.0,Out Cold (2001),Comedy,2.0,0253798,4.0,1516153877
4901.0,Spy Game (2001),Action|Crime|Drama|Thriller,4.0,0266987,3.5,1054037324
4903.0,In the Bedroom (2001),Drama,3.5,0247425,4.0,1268727442
4909.0,"Incredible Shrinking Woman, The (1981)",Comedy|Sci-Fi,3.5,0082558,2.0,1112717398
4914.0,Breathless (À bout de souffle) (1960),Crime|Drama|Romance,2.0,0053472,4.0,1518168710
4916.0,Midway (1976),Drama|War,4.0,0074899,3.0,1007931026
4917.0,MacArthur (1977),Drama,2.5,0076342,4.0,1007932138
4921.0,Little Women (1933),Drama|Romance,2.0,0024264,4.0,1117729748
4925.0,"Cheap Detective, The (1978)",Comedy,3.0,0077321,3.0,1007498074
4926.0,Everybody's Famous! (Iedereen beroemd!) (2000),Comedy|Drama|Musical,4.5,0209037,2.0,1012241879
4927.0,"Last Wave, The (1977)",Fantasy|Mystery|Thriller,1.0,0076299,3.0,1039396551
4928.0,That Obscure Object of Desire (Cet obscur objet du désir) (1977),Drama,3.5,0075824,4.0,1518168514
4932.0,Dressed to Kill (1980),Mystery|Thriller,1.0,0080661,1.0,1034139038
4936.0,Fame (1980),Drama|Musical,2.0,0080716,5.0,1059427699
4939.0,"Final Countdown, The (1980)",Action|Sci-Fi,3.0,0080736,3.0,1007498024
4941.0,Flash Gordon (1980),Action|Adventure|Sci-Fi,3.5,0080745,2.5,1079946642
4951.0,Lord of the Flies (1990),Adventure|Drama|Thriller,0.5,0100054,4.5,1059428641
4953.0,"People That Time Forgot, The (1977)",Adventure|Sci-Fi,3.5,0076535,2.5,1068837599
4956.0,"Stunt Man, The (1980)",Action|Adventure|Comedy|Drama|Romance|Thriller,3.0,0081568,5.0,1354127421
4957.0,Sudden Impact (1983),Crime|Thriller,3.5,0086383,5.0,1007931845
4963.0,Ocean's Eleven (2001),Crime|Thriller,3.0,0240772,4.0,1106636702
4964.0,Baran (2001),Adventure|Drama|Romance,3.0,0233841,3.5,1161530514
4965.0,"Business of Strangers, The (2001)",Action|Drama|Thriller,3.75,0270259,3.0,1030825841
4966.0,"Incredible Shrinking Man, The (1957)",Sci-Fi|Thriller,3.0,0050539,3.0,1026309749
4967.0,No Man's Land (2001),Drama|War,3.25,0283509,5.0,1007569424
4969.0,And Then There Were None (1945),Crime|Mystery,2.0,0037515,3.0,1267237921
4973.0,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance,3.0,0211915,4.0,1377476860
4974.0,Not Another Teen Movie (2001),Comedy,3.0,0277371,4.0,1021412001
4975.0,Vanilla Sky (2001),Mystery|Romance|Sci-Fi|Thriller,3.5,0259711,3.0,1496212057
4976.0,Iris (2001),Drama,2.0,0280778,5.0,1042839833
4977.0,Kandahar (Safar e Ghandehar) (2001),Drama,3.0,0283431,3.5,1121929115
4978.0,Lantana (2001),Drama|Mystery|Thriller,3.75,0259393,4.5,1054783592
4979.0,"Royal Tenenbaums, The (2001)",Comedy|Drama,3.0,0265666,4.0,1054037364
4980.0,Bill & Ted's Bogus Journey (1991),Adventure|Comedy|Fantasy|Sci-Fi,4.0,0101452,2.0,1307906020
4987.0,Spacehunter: Adventures in the Forbidden Zone (1983),Action|Adventure|Sci-Fi,4.0,0086346,3.0,1112712391
4988.0,White Water Summer (1987),Adventure,3.5,0094318,2.0,1150877270
4989.0,How High (2001),Comedy,4.0,0278488,4.0,1084466941
4990.0,Jimmy Neutron: Boy Genius (2001),Adventure|Animation|Children|Comedy,3.5,0268397,4.0,1054037593
4992.0,Kate & Leopold (2001),Comedy|Romance,5.0,0035423,4.5,1230930016
4993.0,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy,3.0,0120737,4.5,1106636589
4994.0,"Majestic, The (2001)",Comedy|Drama|Romance,3.75,0268995,3.0,1042841689
4995.0,"Beautiful Mind, A (2001)",Drama|Romance,4.0,0268978,4.5,1106636610
4998.0,"Defiant Ones, The (1958)",Adventure|Crime|Drama|Thriller,4.0,0051525,3.5,1139102575
5007.0,Topkapi (1964),Adventure|Comedy|Thriller,3.5,0058672,2.5,1087832547
5010.0,Black Hawk Down (2001),Action|Drama|War,2.0,0265086,4.5,1234340468
5012.0,Yentl (1983),Drama|Musical|Romance,4.0,0086619,4.0,1100120007
5013.0,Gosford Park (2001),Comedy|Drama|Mystery,2.75,0280707,4.5,1054037401
5016.0,"Shipping News, The (2001)",Drama,3.0,0120824,3.5,1055896057
5021.0,Murder by Death (1976),Comedy|Crime|Mystery|Thriller,4.5,0074937,3.0,1514239736
5023.0,"Waterdance, The (1992)",Drama,4.0,0105789,4.0,1113189281
5025.0,Orange County (2002),Comedy,4.25,0273923,3.0,1516141691
5028.0,What Time Is It There? (Ni neibian jidian) (2001),Drama,3.0,0269746,2.0,1525288406
5034.0,"Truly, Madly, Deeply (1991)",Drama|Romance,2.0,0103129,4.0,1042840627
5039.0,Dragonslayer (1981),Action|Adventure|Fantasy,3.0,0082288,4.0,1031087604
5040.0,Conan the Destroyer (1984),Action|Adventure|Fantasy,3.0,0087078,3.0,1230930881
5041.0,Fire and Ice (1983),Animation|Fantasy,2.0,0085542,1.5,1533946998
5046.0,Impostor (2002),Action|Drama|Sci-Fi|Thriller,2.0,0160399,3.5,1055152155
5049.0,48 Hrs. (1982),Action|Comedy|Crime|Drama,1.0,0083511,2.0,1158535069
5051.0,Italian for Beginners (Italiensk for begyndere) (2000),Comedy|Drama|Romance,3.5,0243862,3.0,1042841085
5053.0,Blankman (1994),Comedy,2.5,0109288,1.5,1498504397
5055.0,Dragon: The Bruce Lee Story (1993),Action|Drama,4.0,0106770,2.5,1242289767
5059.0,Little Dieter Needs to Fly (1997),Documentary,4.0,0145046,5.0,1219559831
5060.0,M*A*S*H (a.k.a. MASH) (1970),Comedy|Drama|War,4.5,0066026,5.0,964984002
5062.0,Seconds (1966),Mystery|Sci-Fi|Thriller,4.0,0060955,4.0,1077069129
5063.0,One-Eyed Jacks (1961),Western,4.0,0055257,3.0,1010279072
5064.0,The Count of Monte Cristo (2002),Action|Adventure|Drama|Thriller,3.75,0245844,4.5,1458941650
5065.0,"Mothman Prophecies, The (2002)",Drama|Fantasy|Horror|Mystery|Thriller,4.25,0265349,3.0,1084465558
5066.0,"Walk to Remember, A (2002)",Drama|Romance,5.0,0281358,3.0,1455399329
5068.0,Beijing Bicycle (Shiqi sui de dan che) (2001),Drama,3.75,0276501,4.0,1030026894
5069.0,Escaflowne: The Movie (Escaflowne) (2000),Action|Adventure|Animation|Drama|Fantasy,3.0,0270933,4.0,1200945701
5071.0,Maelström (2000),Drama|Romance,4.0,0220627,4.0,1021986402
5072.0,Metropolis (2001),Animation|Sci-Fi,4.0,0293416,5.0,1043339248
5073.0,"Son's Room, The (Stanza del figlio, La) (2001)",Drama,4.0,0208990,4.0,1037630608
5074.0,Storytelling (2001),Comedy|Drama,3.0,0250081,3.5,1229139708
5075.0,Waydowntown (2000),Comedy,4.0,0219405,4.0,1039399488
5076.0,"Adventures of Huck Finn, The (1993)",Adventure|Children|Comedy|Drama,3.0,0106223,3.0,1172275318
5077.0,Cousins (1989),Comedy|Romance,5.0,0097116,3.0,1069686150
5080.0,Slackers (2002),Comedy,2.0,0240900,4.0,1172109808
5081.0,Birthday Girl (2001),Drama|Romance,1.5,0188453,3.0,1047492442
5083.0,Rare Birds (2001),Comedy|Drama,2.0,0295552,4.0,1055155815
5088.0,"Going Places (Valseuses, Les) (1974)",Comedy|Crime|Drama,3.0,0072353,5.0,1474141620
5092.0,Big Fat Liar (2002),Children|Comedy,3.0,0265298,4.5,1520409069
5093.0,Collateral Damage (2002),Action|Thriller,2.0,0233469,2.5,1100803813
5094.0,Rollerball (2002),Action|Sci-Fi,2.0,0246894,2.0,1084467611
5095.0,"Scotland, Pa. (2001)",Comedy|Crime,2.0,0265713,4.5,1055155071
5096.0,Baby's Day Out (1994),Comedy,3.5,0109190,1.0,1519179435
5099.0,Heidi (1937),Children|Drama,3.0,0028988,3.0,1189608517
5102.0,Rookie of the Year (1993),Comedy|Fantasy,3.0,0107985,3.0,1012506623
5103.0,"Sandlot, The (1993)",Children|Comedy|Drama,3.0,0108037,4.0,1054038111
5105.0,Don't Look Now (1973),Drama|Horror|Thriller,2.5,0069995,0.5,1108950693
5106.0,Crossroads (2002),Comedy|Musical|Romance,3.0,0275022,2.5,1084466987
5107.0,Hart's War (2002),Drama|War,3.5,0251114,4.0,1015413986
5108.0,John Q (2002),Crime|Drama|Thriller,4.0,0251160,4.0,1496209895
5109.0,Return to Never Land (2002),Adventure|Animation|Children,3.25,0280030,4.0,1043382998
5110.0,Super Troopers (2001),Comedy|Crime|Mystery,2.0,0247745,3.0,1054037644
5111.0,"Good Son, The (1993)",Drama|Thriller,3.5,0107034,1.5,1519177111
